Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,IOWA,95,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,95,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,JACKSON,97,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,148,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,83,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,JONES,105,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,118,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,LINN,113,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,49,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,40,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,EAST CENTRAL,60,SCOTT,163,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,43,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTH CENTRAL,20,BUTLER,23,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,54,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTH CENTRAL,20,FLOYD,67,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,73,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,32,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,36,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTH CENTRAL,20,KOSSUTH,109,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,60,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTH CENTRAL,20,MITCHELL,131,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,137,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTH CENTRAL,20,WINNEBAGO,189,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,23,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTH CENTRAL,20,WORTH,195,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,28,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTH CENTRAL,20,WRIGHT,197,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHEAST,30,ALLAMAKEE,5,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,60,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHEAST,30,BLACK HAWK,13,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,55,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHEAST,30,BREMER,17,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,65,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHEAST,30,BUCHANAN,19,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,92,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHEAST,30,CHICKASAW,37,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,95,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHEAST,30,CLAYTON,43,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,107,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHEAST,30,DELAWARE,55,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,241,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHEAST,30,DUBUQUE,61,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,255,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHEAST,30,FAYETTE,65,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,110,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHEAST,30,HOWARD,89,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,85,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHEAST,30,WINNESHIEK,191,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,187,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,BUENA VISTA,21,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,31,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,CHEROKEE,35,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,69,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,CLAY,41,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,36,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,DICKINSON,59,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,EMMET,63,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,39,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,LYON,119,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,226,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,O BRIEN,141,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,80,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,OSCEOLA,143,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,59,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,PALO ALTO,147,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,49,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,PLYMOUTH,149,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,122,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,POCAHONTAS,151,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,36,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,SIOUX,167,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,243,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,APPANOOSE,7,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,CLARKE,39,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,DECATUR,53,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,16,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MADISON,121,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MARION,125,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,14,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MONROE,135,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,26,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,23,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,23,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,DES MOINES,57,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,31,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,24,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,48,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,34,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,42,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,VAN BUREN,177,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,16,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,39,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,42,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,17,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,34,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,20,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,33,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,65,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,16,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,47,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,45,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,89,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,44,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,25,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,30,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,19,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,50,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,20,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,49,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,54,18.9
CENSUS,2012,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,83,18.9
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,BARTON,9,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,DICKINSON,41,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,MARION,115,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,20,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,MCPHERSON,113,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,RICE,159,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,RUSH,165,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,RUSSELL,167,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,SALINE,169,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,CHASE,17,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,COFFEY,31,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,GEARY,61,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,JOHNSON,91,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,LINN,107,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,LYON,111,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,MIAMI,121,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,MORRIS,127,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,OSAGE,139,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,WABAUNSEE,197,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLAY,27,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLOUD,29,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,JEWELL,89,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,19,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,23,47.1
CENSUS,2012,END OF DEC,,COUNTY,KANSAS,20,NORTHEAST,70,ATCHISON,5,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,47.1
